0 172.7974031019448 199.6519088745117 -8.13976526260376 2.064680458293375
0 167.9161376953125 186.1239471435547 -7.350298881530762 1.629618482044117
1 167.9161376953125 186.1239471435547 -7.350298881530762 1.629618482044117
1 182.704948425293 181.9389741468667 -5.69970965385437 2.091716504401403
2 182.704948425293 181.9389741468667 -5.69970965385437 2.091716504401403
2 192.8801765623532 177.7370158706663 11.52226945543653 3.097020687440064
3 192.8801765623532 177.7370158706663 11.52226945543653 3.097020687440064
3 156.9916000366211 135.3088607788086 17.62481689453125 3.097020687440064
4 156.9916000366211 135.3088607788086 17.62481689453125 3.097020687440064
4 143.3759307861328 129.0402565002441 44.13314819335938 2.44567034232658
5 143.3759307861328 129.0402565002441 44.13314819335938 2.44567034232658
5 138.0182495117188 147.5364532470703 81.71106338500977 2.934804410791895
6 138.0182495117188 147.5364532470703 81.71106338500977 2.934804410791895
6 136.8617553710938 185.4586944580078 103.9975967407227 2.445670342326579
7 136.8617553710938 185.4586944580078 103.9975967407227 2.445670342326579
7 137.1388626098633 219.7004165649414 103.2123146057129 1.956536273861263
8 137.1388626098633 219.7004165649414 103.2123146057129 1.956536273861263
8 137.0969314575195 253.7984237670898 92.87746047973633 0.9782681369306319
9 137.0969314575195 253.7984237670898 92.87746047973633 0.9782681369306319
9 137.8618850708008 287.3991546630859 60.12932395935059 1.467402205395948
10 137.8618850708008 287.3991546630859 60.12932395935059 1.467402205395948
10 138.3583755493164 288.9381713867188 50.57102203369141 0.9782681369306319
11 138.3583755493164 288.9381713867188 50.57102203369141 0.9782681369306319
11 139.5923461914062 288.6888732910156 36.94915771484375 0.9782681369306319
12 156.9916000366211 135.3088607788086 17.62481689453125 3.097020687440064
12 156.9399795532227 138.1167602539062 8.525491237640381 0.9782681369306319
13 156.991569519043 144.695671081543 0.1505372822284698 0.9782681369306319
13 156.9399795532227 138.1167602539062 8.525491237640381 0.9782681369306319
14 156.991569519043 144.695671081543 0.1505372822284698 0.9782681369306319
14 157.2890090942383 148.7833557128906 -3.037206172943115 0.9782681369306319
