0 158.0350036621094 100.439998626709 104.3809967041016 2.45649
0 144.1389999389648 49.34609985351562 165.9169998168945 1.22825
1 98.63919830322266 96.95019912719727 88.92559814453125 1.22825
1 144.1389999389648 49.34609985351562 165.9169998168945 1.22825
2 127.3659973144531 95.00909805297852 182.4370040893555 1.84237
2 125.3400001525879 50.57699966430664 159.7750015258789 1.84237
3 144.1389999389648 49.34609985351562 165.9169998168945 1.22825
3 128.8859977722168 60.03790092468262 165.125 1.22825
4 144.1389999389648 49.34609985351562 165.9169998168945 1.22825
4 127.0289993286133 185.3870010375977 183.1669998168945 1.22825
5 182.6729965209961 107.2890014648438 196.0810012817383 1.22825
5 127.2580032348633 84.15869903564453 228.254997253418 1.22825
6 164.6310043334961 80.86820220947266 213.8709945678711 1.22825
6 182.9500045776367 87.98220062255859 188.2509994506836 1.22825
7 127.2580032348633 84.15869903564453 228.254997253418 1.22825
7 86.98880004882812 79.72069931030273 207.9209976196289 1.22825
8 123.6580009460449 93.89389801025391 233.5419998168945 1.22825
8 74.87490081787109 141.1579971313477 163.7200012207031 1.22825
9 125.9160003662109 113.0900001525879 231.8209991455078 1.22825
9 165.9879989624023 102.1640014648438 220.5320053100586 1.22825
10 163.0989990234375 125.9860000610352 218.8669967651367 1.22825
10 125.9160003662109 113.0900001525879 231.8209991455078 1.22825
11 90.91770172119141 132.7800064086914 217.8600006103516 1.22825
11 123.4939994812012 129.3720016479492 232.4589996337891 1.22825
12 126.6529998779297 152.6079940795898 221.036994934082 1.22825
12 177.4780044555664 149.3109970092773 181.1440048217773 1.22825
13 124.7019996643066 156.0439987182617 215.4959945678711 1.22825
13 169.6370010375977 166.3460006713867 178.6110000610352 1.84237
14 95.35649871826172 164.2470016479492 194.9910049438477 1.22825
14 123.9519996643066 178.5400009155273 198.7809982299805 1.22825
15 103.447998046875 185.1370010375977 164.0519943237305 1.22825
15 124.7109985351562 181.6110000610352 189.7820053100586 1.22825
16 127.0289993286133 185.3870010375977 183.1669998168945 1.22825
16 157.6590042114258 182.2509994506836 170.7000045776367 1.22825
